GCAM_region_ID,year,Category,global_shares,gdp_pcap,tot_gdp,tot_pop,share_of_richer_pop,score,global_gini
33,2013,d6,0.056685919,14153.24525,9.88192E+13,6982089215,0.4,0.051017328,0.58661297
33,2013,d7,0.082779297,14153.24525,9.88192E+13,6982089215,0.3,0.057945508,0.58661297
33,2013,d8,0.124940248,14153.24525,9.88192E+13,6982089215,0.2,0.062470124,0.58661297
33,2013,d9,0.196133703,14153.24525,9.88192E+13,6982089215,0.1,0.058840111,0.58661297
33,2013,d10,0.435137153,14153.24525,9.88192E+13,6982089215,0,0.043513715,0.58661297
33,2014,d1,0.005401087,14436.03603,1.01805E+14,7052120287,0.9,0.010262065,0.584102802
33,2014,d2,0.012516659,14436.03603,1.01805E+14,7052120287,0.8,0.02127832,0.584102802
33,2014,d3,0.019862365,14436.03603,1.01805E+14,7052120287,0.7,0.029793547,0.584102802
33,2014,d4,0.029295456,14436.03603,1.01805E+14,7052120287,0.6,0.038084093,0.584102802
33,2014,d5,0.041521123,14436.03603,1.01805E+14,7052120287,0.5,0.045673236,0.584102802
33,2014,d6,0.056924093,14436.03603,1.01805E+14,7052120287,0.4,0.051231684,0.584102802
33,2014,d7,0.082212096,14436.03603,1.01805E+14,7052120287,0.3,0.057548467,0.584102802
33,2014,d8,0.121411133,14436.03603,1.01805E+14,7052120287,0.2,0.060705566,0.584102802
33,2014,d9,0.191173106,14436.03603,1.01805E+14,7052120287,0.1,0.057351932,0.584102802
33,2014,d10,0.439682882,14436.03603,1.01805E+14,7052120287,0,0.043968288,0.584102802
33,2015,d1,0.005346436,14696.48898,1.04346E+14,7100090991,0.9,0.010158229,0.58363079
33,2015,d2,0.012371886,14696.48898,1.04346E+14,7100090991,0.8,0.021032207,0.58363079
33,2015,d3,0.0199372,14696.48898,1.04346E+14,7100090991,0.7,0.029905799,0.58363079
33,2015,d4,0.029317777,14696.48898,1.04346E+14,7100090991,0.6,0.03811311,0.58363079
33,2015,d5,0.041576876,14696.48898,1.04346E+14,7100090991,0.5,0.045734563,0.58363079
33,2015,d6,0.057435701,14696.48898,1.04346E+14,7100090991,0.4,0.051692131,0.58363079
33,2015,d7,0.082743952,14696.48898,1.04346E+14,7100090991,0.3,0.057920766,0.58363079
33,2015,d8,0.121719654,14696.48898,1.04346E+14,7100090991,0.2,0.060859827,0.58363079
33,2015,d9,0.189987623,14696.48898,1.04346E+14,7100090991,0.1,0.056996287,0.58363079
33,2015,d10,0.439562895,14696.48898,1.04346E+14,7100090991,0,0.043956289,0.58363079
