GCAM_region_ID,year,Category,region_shares,gdp_pcap,tot_gdp,tot_pop,region_gini
1,1967,d1,0.021294551,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d2,0.037767326,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d3,0.049969973,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d4,0.061608307,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d5,0.073797065,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d6,0.087667029,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d7,0.104362254,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d8,0.126719165,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d9,0.160824561,22688.38327,4.68709E+12,206585290,0.367953538
1,1967,d10,0.27598977,22688.38327,4.68709E+12,206585290,0.367953538
1,1968,d1,0.022186775,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d2,0.038940394,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d3,0.051283886,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d4,0.062945244,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d5,0.075095964,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d6,0.088857127,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d7,0.105281701,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d8,0.127236573,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d9,0.160313555,23525.70133,4.90478E+12,208485962,0.358119414
1,1968,d10,0.26785878,23525.70133,4.90478E+12,208485962,0.358119414
1,1969,d1,0.022088315,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d2,0.038813482,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d3,0.051150621,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d4,0.062807388,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d5,0.074978967,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d6,0.088730605,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d7,0.105203205,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d8,0.127205007,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d9,0.160387339,24024.09998,5.05322E+12,210339498,0.359114883
1,1969,d10,0.268635072,24024.09998,5.05322E+12,210339498,0.359114883
1,1970,d1,0.021787699,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d2,0.038404932,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d3,0.050641247,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d4,0.062290805,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d5,0.07444,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d6,0.088264336,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d7,0.104812186,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d8,0.12697369,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d9,0.16056214,23794.77033,5.05016E+12,212238128,0.362846853
1,1970,d10,0.271822964,23794.77033,5.05016E+12,212238128,0.362846853
1,1971,d1,0.021654033,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d2,0.038211867,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d3,0.05040014,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d4,0.062013317,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d5,0.074192724,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d6,0.088020012,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d7,0.10462568,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d8,0.126864704,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d9,0.160658912,24230.69263,5.18909E+12,214153430,0.36464577
1,1971,d10,0.27335861,24230.69263,5.18909E+12,214153430,0.36464577
1,1972,d1,0.021331384,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d2,0.037751786,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d3,0.049894901,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d4,0.06147737,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d5,0.073683224,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d6,0.087556,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d7,0.104244457,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d8,0.126680764,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d9,0.1608934,25241.84276,5.45435E+12,216083724,0.368449263
1,1972,d10,0.276486715,25241.84276,5.45435E+12,216083724,0.368449263
1,1973,d1,0.021634541,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d2,0.038140594,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d3,0.050296715,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d4,0.061886777,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d5,0.07406664,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d6,0.087906483,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d7,0.104520606,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d8,0.126841831,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d9,0.16075034,26417.04694,5.7599E+12,218037282,0.365362353
1,1973,d10,0.273955474,26417.04694,5.7599E+12,218037282,0.365362353
1,1974,d1,0.018598658,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d2,0.040313601,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d3,0.053442461,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d4,0.065254741,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d5,0.077225037,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d6,0.090396336,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d7,0.106180105,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d8,0.127176278,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d9,0.158196851,26137.16198,5.75335E+12,220121441,0.35313547
1,1974,d10,0.263215932,26137.16198,5.75335E+12,220121441,0.35313547
1,1975,d1,0.02161169,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d2,0.038181695,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d3,0.050220449,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d4,0.06178442,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d5,0.073976076,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d6,0.087748372,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d7,0.104439884,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d8,0.126723996,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d9,0.160719982,25789.15117,5.72594E+12,222028862,0.365886013
1,1975,d10,0.274593433,25789.15117,5.72594E+12,222028862,0.365886013
1,1976,d1,0.021540573,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d2,0.038083553,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d3,0.05010847,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d4,0.061658134,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d5,0.073850081,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d6,0.087643615,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d7,0.104339937,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d8,0.126699026,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d9,0.160805354,26881.404,6.02355E+12,224078596,0.36674205
1,1976,d10,0.275271258,26881.404,6.02355E+12,224078596,0.36674205
1,1977,d1,0.021085214,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d2,0.037522815,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d3,0.049480428,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d4,0.06100215,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d5,0.073215436,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d6,0.087064128,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d7,0.103872806,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d8,0.126473065,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d9,0.161101402,27815.89129,6.29119E+12,226172410,0.371535004
1,1977,d10,0.279182557,27815.89129,6.29119E+12,226172410,0.371535004
1,1978,d1,0.021001319,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d2,0.037361404,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d3,0.049381673,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d4,0.060958236,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d5,0.073195251,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d6,0.087064009,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d7,0.103905827,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d8,0.126478401,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d9,0.161109363,29093.11537,6.64231E+12,228311967,0.372131967
1,1978,d10,0.279544517,29093.11537,6.64231E+12,228311967,0.372131967
1,1979,d1,0.022568401,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d2,0.040884827,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d3,0.053957968,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d4,0.065820779,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d5,0.07775285,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d6,0.091058385,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d7,0.106912607,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d8,0.127438127,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d9,0.159138867,29787.87563,6.86551E+12,230479892,0.341884919
1,1979,d10,0.254467189,29787.87563,6.86551E+12,230479892,0.341884919
1,1980,d1,0.020444806,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d2,0.036748935,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d3,0.048912638,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d4,0.060599811,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d5,0.07298932,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d6,0.08696585,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d7,0.104094635,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d8,0.12679257,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d9,0.161683209,29428.56788,6.8466E+12,232651523,0.375131137
1,1980,d10,0.280768227,29428.56788,6.8466E+12,232651523,0.375131137
1,1981,d1,0.019805677,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d2,0.036047215,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d3,0.048231028,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d4,0.060010885,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d5,0.072533389,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d6,0.086666826,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d7,0.104043037,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d8,0.127053646,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d9,0.162421573,29869.69228,7.01477E+12,234845841,0.37953929
1,1981,d10,0.283186723,29869.69228,7.01477E+12,234845841,0.37953929
1,1982,d1,0.018534045,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d2,0.034525704,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d3,0.046655091,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d4,0.058503486,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d5,0.071149329,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d6,0.085563352,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d7,0.10331681,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d8,0.126975401,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d9,0.163480072,29043.71273,6.88528E+12,237066224,0.390800011
1,1982,d10,0.291296711,29043.71273,6.88528E+12,237066224,0.390800011
1,1983,d1,0.018075013,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d2,0.034046302,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d3,0.04623561,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d4,0.058175836,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d5,0.070948307,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d6,0.085506964,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d7,0.103454655,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d8,0.127340114,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d9,0.164134924,29981.86476,7.17494E+12,239309230,0.393260335
1,1983,d10,0.292082276,29981.86476,7.17494E+12,239309230,0.393260335
1,1984,d1,0.017702341,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d2,0.033676708,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d3,0.045925691,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d4,0.057973353,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d5,0.070895644,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d6,0.085559053,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d7,0.103691704,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d8,0.127765836,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d9,0.164779494,31874.08198,7.69984E+12,241570445,0.394768919
1,1984,d10,0.292030175,31874.08198,7.69984E+12,241570445,0.394768919
1,1985,d1,0.016878059,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d2,0.032712664,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d3,0.044987127,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d4,0.057115053,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d5,0.070175574,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d6,0.085040255,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d7,0.103447084,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d8,0.127947958,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d9,0.165650777,32813.01385,8.00139E+12,243848028,0.401173825
1,1985,d10,0.29604545,32813.01385,8.00139E+12,243848028,0.401173825
1,1986,d1,0.018932165,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d2,0.035780647,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d3,0.049585889,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d4,0.061999495,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d5,0.07490055,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d6,0.08927341,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d7,0.106747837,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d8,0.129497663,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d9,0.16412982,33675.44217,8.28907E+12,246145946,0.36986042
1,1986,d10,0.269152524,33675.44217,8.28907E+12,246145946,0.36986042
1,1987,d1,0.016375723,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d2,0.032108381,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d3,0.04438483,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d4,0.056551875,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d5,0.069687354,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d6,0.084661094,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d7,0.103226594,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d8,0.127987938,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d9,0.166139424,34505.50544,8.57359E+12,248470201,0.405374031
1,1987,d10,0.298876786,34505.50544,8.57359E+12,248470201,0.405374031
1,1988,d1,0.016330637,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d2,0.031978946,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d3,0.044193663,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d4,0.056313433,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d5,0.069408293,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d6,0.084335318,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d7,0.102875619,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d8,0.127663453,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d9,0.165991238,35631.69281,8.93729E+12,250824295,0.407125745
1,1988,d10,0.3009094,35631.69281,8.93729E+12,250824295,0.407125745
1,1989,d1,0.015921435,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d2,0.031367089,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d3,0.043487085,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d4,0.055545908,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d5,0.068607353,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d6,0.083548438,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d7,0.102158479,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d8,0.127136678,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d9,0.166051649,36519.90341,9.24729E+12,253212438,0.412810874
1,1989,d10,0.306175885,36519.90341,9.24729E+12,253212438,0.412810874
1,1990,d1,0.016516107,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d2,0.032096911,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d3,0.04423278,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d4,0.056246897,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d5,0.069202784,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d6,0.084044043,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d7,0.102467331,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d8,0.127110113,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d9,0.165444201,36226.08898,9.26073E+12,255636945,0.407642479
1,1990,d10,0.302638833,36226.08898,9.26073E+12,255636945,0.407642479
1,1991,d1,0.018914965,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d2,0.035358847,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d3,0.048323441,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d4,0.061180509,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d5,0.074295745,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d6,0.088661564,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d7,0.105318066,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d8,0.127644723,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d9,0.163143927,35901.00633,9.26555E+12,258085995,0.37620697
1,1991,d10,0.277158214,35901.00633,9.26555E+12,258085995,0.37620697
1,1992,d1,0.016444199,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d2,0.031689335,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d3,0.043568933,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d4,0.055325988,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d5,0.068028918,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d6,0.082693296,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d7,0.10089756,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d8,0.125621923,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d9,0.164505017,36778.12178,9.58317E+12,260567222,0.414437948
1,1992,d10,0.31122483,36778.12178,9.58317E+12,260567222,0.414437948
1,1993,d1,0.014685331,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d2,0.029102141,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d3,0.040569625,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d4,0.052121322,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d5,0.064740765,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d6,0.079463718,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d7,0.09793454,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d8,0.123555689,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d9,0.164822715,37438.03571,9.8514E+12,263138736,0.438200635
1,1993,d10,0.333004155,37438.03571,9.8514E+12,263138736,0.438200635
1,1994,d1,0.018060356,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d2,0.03441291,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d3,0.046761047,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d4,0.058742628,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d5,0.071302496,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d6,0.085460102,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d7,0.102051434,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d8,0.124603761,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d9,0.16027342,38562.65772,1.0253E+13,265877819,0.393676458
1,1994,d10,0.298331846,38562.65772,1.0253E+13,265877819,0.393676458
1,1995,d1,0.016238607,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d2,0.030765114,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d3,0.042087498,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d4,0.053352558,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d5,0.065591639,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d6,0.079843171,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d7,0.097697589,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d8,0.122524865,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d9,0.162728296,39155.2549,1.05261E+13,268830341,0.428960424
1,1995,d10,0.329170664,39155.2549,1.05261E+13,268830341,0.428960424
1,1996,d1,0.016176894,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d2,0.030534803,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d3,0.041731924,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d4,0.05288487,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d5,0.065019028,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d6,0.079178075,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d7,0.096960589,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d8,0.1218131,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d9,0.162335635,40159.21266,1.09246E+13,272031600,0.432409161
1,1996,d10,0.333365083,40159.21266,1.09246E+13,272031600,0.432409161
1,1997,d1,0.018276462,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d2,0.034705371,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d3,0.046477538,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d4,0.058007649,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d5,0.070492728,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d6,0.084082952,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d7,0.10072807,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d8,0.122881004,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d9,0.158539361,41431.07718,1.14118E+13,275440218,0.397839837
1,1997,d10,0.305808865,41431.07718,1.14118E+13,275440218,0.397839837
1,1998,d1,0.015384062,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d2,0.029249754,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d3,0.040178328,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d4,0.051150745,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d5,0.063160891,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d6,0.077264923,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d7,0.095119563,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d8,0.120345956,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d9,0.162160371,42743.69172,1.19226E+13,278931909,0.445263505
1,1998,d10,0.345985407,42743.69172,1.19226E+13,278931909,0.445263505
1,1999,d1,0.015373547,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d2,0.029152427,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d3,0.040020111,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d4,0.050930687,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d5,0.062880919,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d6,0.076929456,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d7,0.094750565,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d8,0.11996419,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d9,0.161941308,44233.50781,1.24887E+13,282334735,0.446889992
1,1999,d10,0.34805679,44233.50781,1.24887E+13,282334735,0.446889992
1,2000,d1,0.018730661,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d2,0.035256807,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d3,0.047156232,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d4,0.05878369,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d5,0.071014646,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d6,0.084419701,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d7,0.100645402,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d8,0.12247392,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d9,0.156655987,45542.01659,1.30021E+13,285497660,0.394056353
1,2000,d10,0.304862955,45542.01659,1.30021E+13,285497660,0.394056353
1,2001,d1,0.01496826,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d2,0.028603327,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d3,0.03940233,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d4,0.050296095,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d5,0.062257554,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d6,0.076345081,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d7,0.094235042,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d8,0.119679176,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d9,0.162099592,45545.4082,1.31351E+13,288394922,0.451607001
1,2001,d10,0.352113544,45545.4082,1.31351E+13,288394922,0.451607001
1,2002,d1,0.015090261,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d2,0.028835118,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d3,0.039697562,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d4,0.050641395,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d5,0.062644222,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d6,0.076749692,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d7,0.094651317,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d8,0.120046157,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d9,0.162183547,45914.12577,1.33641E+13,291066423,0.449065142
1,2002,d10,0.349460728,45914.12577,1.33641E+13,291066423,0.449065142
1,2003,d1,0.014718563,46816.75169,1.37455E+13,293602820,0.451848253
1,2003,d2,0.028408747,46816.75169,1.37455E+13,293602820,0.451848253
1,2003,d3,0.039281037,46816.75169,1.37455E+13,293602820,0.451848253
1,2003,d4,0.050270206,46816.75169,1.37455E+13,293602820,0.451848253
1,2003,d5,0.062341671,46816.75169,1.37455E+13,293602820,0.451848253
1,2003,d6,0.076531542,46816.75169,1.37455E+13,293602820,0.451848253
1,2003,d7,0.09456993,46816.75169,1.37455E+13,293602820,0.451848253
